imdb_id,title,duration,genre,rating,vote_count,gross,year
tt0420087,A Prairie Home Companion,105,"['Comedy, Drama, Music']",6.7,21833,20342852,2006
tt0443456,Breaking and Entering,120,"['Crime, Drama, Romance']",6.5,21794,928960,2006
tt0437857,Behind the Mask: The Rise of Leslie Vernon,92,"['Comedy, Horror, Thriller']",6.7,21642,69136,2006
tt0433412,Material Girls,98,"['Comedy, Family, Romance']",4.0,21452,11441751,2006
tt0491747,Away from Her,110,['Drama'],7.5,21291,4571521,2006
tt0432402,Factory Girl,90,"['Biography, Drama']",6.5,20672,1661464,2006
tt0417433,Annapolis,108,"['Drama, Romance, Sport']",5.9,20224,17127992,2006
tt0464049,The History Boys,109,"['Comedy, Drama, Romance']",6.8,20191,2706659,2006
tt0441774,Lonely Hearts,108,"['Biography, Crime, Drama']",6.4,20116,188565,2006
tt2131532,Hidden,84,"['Horror, Sci-Fi, Thriller']",6.4,19662,,2006
tt0433416,The Namesake,122,['Drama'],7.5,19309,8661334,2006
tt0383060,Zoom,83,"['Action, Adventure, Comedy']",4.4,18842,11631245,2006
tt0437800,Akeelah and the Bee,112,"['Drama, Family']",7.3,18393,18811135,2006
tt0432637,Krrish,154,"['Action, Sci-Fi']",6.4,18186,,2006
tt0449999,Kabhi Alvida Naa Kehna,193,"['Drama, Romance']",6.1,18163,3275443,2006
tt0393735,The Shaggy Dog,98,"['Comedy, Family, Fantasy']",4.4,18147,61123569,2006
tt0482629,The Ultimate Gift,114,"['Drama, Family, Romance']",7.3,17766,3438735,2006
tt0435680,Kidulthood,89,"['Crime, Drama, Romance']",6.8,17748,,2006
tt0470055,Open Water 2: Adrift,94,"['Adventure, Drama, Horror']",5.2,17595,,2006
tt0417056,Pledge This!,91,['Comedy'],1.8,16757,,2006
tt0458364,The Ex,89,"['Comedy, Romance']",5.5,16756,3091922,2006
tt0493264,Kurtlar Vadisi: Irak,122,"['Action, Drama, War']",5.8,16720,,2006
tt0364955,Art School Confidential,102,"['Comedy, Drama, Romance']",6.3,16606,3296916,2006
tt0410730,Taxidermia,91,"['Comedy, Drama, Horror']",6.9,16413,10205,2006
tt0420609,Infamous,110,"['Biography, Crime, Drama']",7.0,16228,1150403,2006
tt0462338,The Hoax,116,"['Comedy, Drama']",6.6,16010,7156933,2006
tt0805526,Facing the Giants,111,"['Drama, Fantasy, Sport']",6.6,15861,10178331,2006
tt0808240,Dünyayi Kurtaran Adam'in Oglu,110,"['Action, Comedy, Sci-Fi']",1.6,15643,,2006
tt0386741,Renaissance,105,"['Animation, Action, Sci-Fi']",6.7,15596,63260,2006
tt0381971,Curious George,87,"['Animation, Adventure, Comedy']",6.5,15425,58640119,2006
tt0349467,Freedomland,113,"['Crime, Drama, Mystery']",5.1,15410,12512886,2006
tt0422295,Fur: An Imaginary Portrait of Diane Arbus,122,"['Biography, Drama, Romance']",6.5,15187,220914,2006
tt0484877,Wedding Daze,90,"['Comedy, Romance']",5.6,15117,,2006
tt0448075,The Night Listener,91,"['Crime, Drama, Horror']",5.9,14642,7825820,2006
tt0783238,The Dead Girl,85,"['Crime, Drama, Mystery']",6.6,14379,17311,2006
tt0499603,10 Items or Less,82,"['Comedy, Drama']",6.6,14178,81416,2006
tt0470765,For Your Consideration,86,['Comedy'],6.3,13933,5542025,2006
tt0452643,Love and Other Disasters,90,"['Comedy, Drama, Romance']",6.2,13685,,2006
tt0412798,Half Light,110,"['Drama, Horror, Mystery']",6.0,13228,,2006
tt0458367,Right at Your Door,96,"['Drama, Sci-Fi, Thriller']",6.1,13078,64802,2006
tt0424908,Copying Beethoven,104,"['Biography, Drama, Music']",6.8,12992,352786,2006
tt0461703,Skinwalkers,110,"['Action, Fantasy, Horror']",4.6,12929,1018965,2006
tt0437777,Something New,99,"['Comedy, Drama, Romance']",6.7,12681,11425894,2006
tt0455362,The Breed,91,"['Action, Comedy, Horror']",5.1,12454,14500,2006
tt0475937,The Abandoned,99,"['Horror, Mystery, Thriller']",5.5,12418,1255524,2006
tt0489327,Venus,95,"['Comedy, Drama, Romance']",7.1,12341,3343528,2006
tt0471030,Red Road,113,"['Drama, Mystery, Thriller']",6.8,12236,153432,2006
tt0448124,Snow Cake,112,"['Drama, Romance']",7.5,12221,26014,2006
tt0425601,Trailer Park Boys: The Movie,95,"['Comedy, Crime']",7.2,12063,,2006
tt0479647,Bon Cop Bad Cop,117,"['Action, Comedy, Crime']",6.8,11966,,2006
tt0499262,Takva,96,['Drama'],7.5,11860,,2006
tt0323120,Loving Annabelle,77,"['Drama, Romance']",6.3,11857,1100000,2006
tt0454084,Blind Dating,95,"['Comedy, Romance']",6.1,11769,87416,2006
tt0433442,The Return,85,"['Horror, Mystery, Thriller']",4.7,11448,7749851,2006
tt0423169,Sherrybaby,96,['Drama'],6.6,11400,199176,2006
tt0492619,The Foot Fist Way,85,['Comedy'],6.3,11393,233637,2006
tt0425326,Outsourced,103,"['Comedy, Drama, Romance']",7.0,11290,161593,2006
tt0469754,Direktøren for det hele,99,['Comedy'],6.7,10990,51300,2006
tt0380066,The Woods,91,"['Adventure, Family, Fantasy']",5.7,10887,,2006
tt0371552,Astérix et les Vikings,78,"['Animation, Adventure, Comedy']",6.1,10865,,2006
tt0466856,ATL,105,"['Comedy, Crime, Drama']",6.1,10625,21160089,2006
tt0446687,Driving Lessons,98,"['Comedy, Drama']",6.7,10558,238774,2006
tt0455612,Madea's Family Reunion,107,"['Comedy, Drama, Romance']",5.2,10546,63318000,2006
tt0462395,Larry the Cable Guy: Health Inspector,89,"['Comedy, Romance']",3.3,10439,15655665,2006
tt0763840,Home of the Brave,106,"['Action, Drama, War']",5.6,10436,49753,2006
tt0488658,Unaccompanied Minors,90,"['Adventure, Comedy, Family']",5.3,10384,16647384,2006
tt0482463,Bella,91,"['Drama, Romance']",7.2,10376,8108247,2006
tt0308353,Happily N'Ever After,87,"['Animation, Adventure, Comedy']",4.5,10057,15589393,2006
tt0457275,Altered,88,"['Horror, Sci-Fi, Thriller']",5.6,9977,,2006
tt0437232,Catch a Fire,101,"['Biography, Drama, History']",6.7,9931,4291965,2006
tt0762121,The Nativity Story,101,"['Adventure, Drama, Family']",6.8,9878,37629831,2006
tt0428446,The Darwin Awards,94,"['Adventure, Comedy, Romance']",6.0,9710,,2006
tt0456020,Waist Deep,97,"['Action, Crime, Drama']",5.9,9397,21318194,2006
tt0465670,Wilderness,93,['Horror'],6.1,9290,,2006
tt0435653,The Gravedancers,95,['Horror'],5.5,9275,,2006
tt0384814,Ask the Dust,117,"['Drama, Romance']",5.8,9192,742614,2006
tt0473024,Crossover,95,"['Action, Sport']",2.1,8930,7009668,2006
tt0443431,Another Gay Movie,92,"['Comedy, Romance']",4.9,8729,654132,2006
tt0490196,Phat Girlz,99,['Comedy'],3.2,8687,7059537,2006
tt0454864,The Last Winter,101,"['Horror, Mystery, Thriller']",5.6,8609,32921,2006
tt0443527,The Hamiltons,86,"['Drama, Horror, Thriller']",5.1,8410,,2006
tt0796212,Fong juk,110,"['Action, Crime, Thriller']",7.2,8362,49413,2006
tt0490166,London to Brighton,85,"['Crime, Drama, Thriller']",6.9,8088,,2006
tt0259822,.45,101,"['Crime, Drama, Thriller']",5.6,8029,,2006
tt0425253,Mini's First Time,91,"['Comedy, Crime, Drama']",5.8,8019,48913,2006
tt0430779,Everyone's Hero,87,"['Animation, Adventure, Comedy']",5.7,7973,14522427,2006
tt0470000,Wicked Little Things,94,"['Drama, Fantasy, Horror']",5.1,7961,,2006
tt0456481,Sweetheart,165,"['Comedy, Drama, Musical']",6.0,7939,510000,2006
tt0453494,Hoot,91,"['Adventure, Comedy, Family']",5.5,7859,8080116,2006
tt0430051,Elementarteilchen,113,"['Drama, Romance']",6.6,7832,,2006
tt0432289,First Snow,101,"['Drama, Thriller']",6.2,7788,,2006
tt0428541,Five Fingers,87,"['Drama, Thriller']",6.4,7769,,2006
tt0462485,Poultrygeist: Night of the Chicken Dead,103,"['Comedy, Horror, Musical']",6.1,7728,23000,2006
tt0453453,Beer League,86,"['Comedy, Sport']",5.9,7656,475000,2006
tt0453533,Unrest,88,"['Horror, Thriller']",5.0,7644,,2006
tt0420757,Man About Town,96,"['Comedy, Drama']",5.5,7605,,2006
tt0460812,Griffin &amp; Phoenix,102,"['Comedy, Drama, Romance']",7.0,7439,,2006
tt0499537,Offside,93,"['Comedy, Drama, Sport']",7.3,7410,179948,2006
tt0434215,Flicka,95,"['Adventure, Drama, Family']",6.1,7396,20998709,2006
tt0284363,Obsluhoval jsem anglického krále,113,"['Comedy, Drama, Romance']",7.4,7341,617228,2006
tt0466664,Alien Autopsy,95,"['Biography, Comedy, Sci-Fi']",5.8,7164,,2006
tt0472582,2:37,91,['Drama'],6.8,6954,,2006
tt0853096,Death of a President,97,"['Crime, Drama, Mystery']",6.3,6837,519086,2006
tt0375785,Gray Matters,96,"['Comedy, Romance']",5.8,6790,59619,2006
tt0430431,One Night with the King,123,"['Biography, Drama, History']",6.1,6718,13395961,2006
tt0758781,Seed,90,['Horror'],3.0,6666,,2006
tt0822389,Kenny,99,['Comedy'],7.2,6540,,2006
tt0298337,Slipp Jimmy fri,86,"['Animation, Comedy']",6.0,6494,,2006
tt0468526,Old Joy,76,['Drama'],6.8,6450,255352,2006
tt0382765,Jindabyne,123,"['Crime, Drama, Mystery']",6.3,6399,399879,2006
tt0768120,Kiraware Matsuko no isshô,130,"['Comedy, Drama, Musical']",7.8,6389,,2006
tt0454224,Penny Dreadful,92,"['Horror, Mystery, Thriller']",4.9,6169,,2006
tt0360323,10th &amp; Wolf,107,"['Crime, Drama, Thriller']",6.3,6080,53481,2006
tt0433963,Dark Ride,94,"['Horror, Thriller']",4.6,6017,,2006
tt0422861,The Oh in Ohio,88,"['Comedy, Drama, Romance']",5.5,5996,418689,2006
tt0412637,Delirious,107,"['Comedy, Drama, Romance']",6.5,5984,85976,2006
tt0409681,Lies and Alibis,90,"['Comedy, Drama, Romance']",6.4,5971,,2006
tt0425321,The Yacoubian Building,161,['Drama'],7.5,5940,,2006
tt0448564,Irresistible,103,"['Drama, Mystery, Thriller']",5.7,5894,,2006
tt0468704,Deiji,110,"['Drama, Romance']",7.5,5835,,2006
tt0760187,The Tripper,93,"['Comedy, Horror']",5.0,5826,20840,2006
tt0430674,The Thief Lord,98,"['Adventure, Drama, Family']",5.9,5764,,2006
tt0424938,Karla,99,"['Crime, Drama, Thriller']",5.5,5731,,2006
tt0473514,Mulberry St,84,"['Horror, Sci-Fi, Thriller']",5.5,5696,,2006
tt0883995,13: Game of Death,114,"['Comedy, Crime, Drama']",6.7,5599,,2006
tt0473709,The TV Set,88,"['Comedy, Drama']",6.5,5520,265198,2006
tt0433350,Boy Culture,88,"['Drama, Romance']",6.8,5416,220151,2006
tt0479162,Special,81,"['Comedy, Drama, Sci-Fi']",6.9,5356,6387,2006
tt0409043,Grilled,83,"['Comedy, Crime']",5.2,5340,,2006
tt0476643,The Bubble,117,"['Comedy, Drama, Romance']",7.3,5336,157121,2006
tt0473333,The Backwoods,97,"['Drama, Horror, Thriller']",5.7,5328,,2006
tt0403407,Perfect Creature,90,"['Action, Drama, Fantasy']",5.4,5301,,2006
tt0417225,Idlewild,121,"['Crime, Drama, Musical']",6.3,5218,12549485,2006
tt0415778,End Game,93,"['Action, Crime, Thriller']",5.1,5155,,2006
tt0462346,How to Eat Fried Worms,80,"['Comedy, Family']",5.3,5148,13022756,2006
tt0472268,The Flying Scotsman,96,"['Drama, Sport']",7.1,5047,136074,2006
tt0475380,Scenes of a Sexual Nature,91,"['Comedy, Drama, Romance']",6.0,4956,,2006
tt0427089,Confetti,100,"['Comedy, Music, Romance']",5.7,4944,226990,2006
tt0456014,Surf School,87,"['Comedy, Sport']",2.1,4857,,2006
tt0478829,Vitus,123,"['Drama, Music']",7.6,4758,186492,2006
tt0488539,Farce of the Penguins,80,['Comedy'],4.1,4716,,2006
tt0465188,Nuovomondo,118,"['Drama, History, Romance']",6.9,4667,1063647,2006
tt0458522,El cantante,106,"['Biography, Drama, Music']",5.5,4641,7556004,2006
tt0763304,Doogal,78,"['Animation, Adventure, Comedy']",2.8,4594,7382993,2006
tt0876294,The Zombie Diaries,85,"['Horror, Sci-Fi']",4.0,4547,,2006
tt0425196,Like Minds,110,"['Crime, Horror, Mystery']",6.3,4516,,2006
tt0460925,The Sasquatch Gang,86,"['Adventure, Comedy, Drama']",6.3,4493,9458,2006
tt0466399,Ten Canoes,90,"['Adventure, Comedy, Drama']",7.0,4466,277991,2006
tt0415160,Minotaur,93,"['Action, Adventure, Fantasy']",3.6,4383,,2006
tt0486028,Thr3e,101,"['Drama, Horror, Mystery']",5.0,4370,1008849,2006
tt0404163,Even Money,113,"['Crime, Drama']",5.9,4312,63911,2006
tt0455958,The Groomsmen,98,"['Comedy, Drama, Music']",6.1,4283,128585,2006
tt0464061,I'm Reed Fish,93,"['Comedy, Drama, Romance']",5.7,4195,3130,2006
tt0402743,Abominable,94,"['Horror, Sci-Fi, Thriller']",5.1,4137,,2006
tt0444628,Fay Grim,118,"['Action, Comedy, Thriller']",6.2,4078,126242,2006
tt0486219,"Szabadság, szerelem",123,"['Drama, History, Romance']",6.9,4049,,2006
tt0444112,Avenue Montaigne,106,"['Comedy, Drama, Romance']",6.7,4021,2044614,2006
tt0451176,Quinceañera,90,['Drama'],6.9,4006,1689999,2006
tt0482374,Gone,88,"['Drama, Horror, Thriller']",5.4,3916,,2006
tt0455584,The Kovak Box,102,"['Mystery, Sci-Fi, Thriller']",5.8,3882,,2006
tt0454457,Frostbitten,98,"['Horror, Comedy']",5.5,3865,,2006
tt0425395,Relative Strangers,86,['Comedy'],5.3,3836,,2006
tt0472259,Alone with Her,78,"['Crime, Drama, Thriller']",6.0,3790,10018,2006
tt0498120,Coeurs,120,"['Drama, Romance']",6.9,3786,134240,2006
tt0485909,Gamers,84,['Comedy'],7.6,3781,,2006
tt0820142,The Reef,77,"['Animation, Family']",4.2,3773,,2006
tt0795376,Eating Out 2: Sloppy Seconds,79,"['Comedy, Romance']",6.2,3654,,2006
tt0451187,Room 6,94,"['Horror, Mystery, Thriller']",4.2,3651,,2006
tt0470732,Bernard and Doris,102,"['Biography, Comedy, Drama']",6.5,3643,,2006
tt0398842,The Celestine Prophecy,99,"['Adventure, Drama']",4.9,3585,617236,2006
tt0472156,Pu-239,97,['Drama'],6.9,3567,,2006
tt0433405,Land of the Blind,110,"['Drama, Thriller']",6.5,3544,5244,2006
tt0464320,Wild Seven,98,"['Crime, Drama']",3.9,3537,,2006
tt0381111,Kruistocht in spijkerbroek,125,"['Adventure, Family, Fantasy']",6.1,3525,,2006
tt0469689,The Last Time,96,"['Comedy, Drama, Thriller']",6.1,3472,7000000,2006
tt0469062,Danika,79,"['Drama, Horror, Mystery']",5.6,3469,,2006
tt0489244,Night of the Living Dead 3D,80,['Horror'],3.0,3452,215300,2006
tt0466771,"Puff, Puff, Pass",95,['Comedy'],5.6,3444,,2006
tt0443455,Brand Upon the Brain! A Remembrance in 12 Chapters,95,"['Comedy, Drama, Fantasy']",7.3,3335,227064,2006
tt0494199,5ive Girls,95,"['Horror, Thriller']",4.4,3312,,2006
tt0446298,Civic Duty,98,"['Drama, Thriller']",6.2,3299,54902,2006
tt0839938,Out of the Blue,103,"['Crime, Drama']",7.1,3291,728,2006
tt0458480,Simon Says,87,"['Horror, Thriller']",4.3,3264,,2006
tt0486572,The Dog Problem,88,['Comedy'],6.3,3227,914,2006
tt0421045,Bickford Shmeckler's Cool Ideas,80,"['Comedy, Romance']",5.7,3210,,2006
tt0488906,Zinda,116,"['Action, Drama, Mystery']",4.9,3209,332491,2006
tt0391229,I Want Someone to Eat Cheese With,80,"['Comedy, Romance']",6.1,3207,194568,2006
tt0492492,Sleeping Dogs Lie,87,"['Comedy, Drama, Romance']",5.8,3136,10890,2006
tt0484382,One Way,116,['Thriller'],6.1,3127,,2006
tt0448400,Grimm Love,87,"['Crime, Drama, Horror']",5.3,3099,,2006
tt0770214,Kabul Express,105,"['Adventure, Comedy, Drama']",6.8,3085,296586,2006
tt0470993,Crazy Eights,80,['Horror'],3.9,3083,,2006
tt0445800,French Fried Vacation 3: Friends Forever,97,['Comedy'],3.9,3079,,2006
tt0486480,Gui si,108,"['Horror, Mystery, Sci-Fi']",6.4,3046,,2006
tt0450972,As You Like It,127,"['Drama, Comedy, Romance']",6.1,3030,,2006
tt0415949,Keeping Up with the Steins,90,['Comedy'],5.3,3020,4328294,2006
tt0496350,The Marsh,92,"['Horror, Thriller']",4.8,3004,,2006
tt0480572,Pyaar Ke Side Effects,132,"['Comedy, Drama, Romance']",6.7,2976,30230,2006
tt0872022,"Tada, kimi wo aishiteru",116,"['Drama, Romance']",7.5,2906,,2006
tt0244521,Funny Money,98,['Comedy'],5.3,2898,1839,2006
tt0855975,Prag,92,['Drama'],6.7,2887,,2006
tt0850667,Faith Like Potatoes,116,['Drama'],6.7,2886,,2006
tt0476681,Ober,97,['Comedy'],7.0,2871,,2006
tt0417871,Klimt,131,"['Biography, Drama']",5.2,2825,,2006
tt0481390,Kokoda,92,"['Action, Drama, War']",6.1,2811,,2006
tt0481273,The Curiosity of Chance,98,['Comedy'],6.7,2805,,2006
tt0454839,Broken,110,"['Horror, Thriller']",4.7,2767,,2006
tt0489085,I-See-You.com,92,['Comedy'],5.5,2745,,2006
tt0475298,Hood of Horror,84,"['Comedy, Horror']",4.0,2738,328000,2006
tt0496319,The Hottest State,117,"['Drama, Music, Romance']",6.1,2656,30629,2006
tt0426462,Fifty Pills,85,"['Comedy, Crime, Drama']",5.0,2604,,2006
tt0477348,No Country for Old Men,122,"['Crime, Drama, Thriller']",8.1,847491,74283625,2007
tt0480249,I Am Legend,101,"['Action, Adventure, Drama']",7.2,681943,256386216,2007
tt0382932,Ratatouille,111,"['Animation, Adventure, Comedy']",8.0,634738,206445654,2007
tt0440963,The Bourne Ultimatum,115,"['Action, Mystery, Thriller']",8.0,602132,227471070,2007
tt0418279,Transformers,144,"['Action, Adventure, Sci-Fi']",7.0,593532,319246193,2007
tt0449088,Pirates of the Caribbean: At World's End,169,"['Action, Adventure, Fantasy']",7.1,591651,309420425,2007
tt0758758,Into the Wild,148,"['Adventure, Biography, Drama']",8.1,567859,18354356,2007
tt0829482,Superbad,113,['Comedy'],7.6,517210,121463226,2007
tt0469494,There Will Be Blood,158,['Drama'],8.2,512131,40222514,2007
tt0373889,Harry Potter and the Order of the Phoenix,138,"['Action, Adventure, Family']",7.5,504837,292004738,2007
tt0413300,Spider-Man 3,139,"['Action, Adventure, Sci-Fi']",6.2,495885,336530303,2007
tt0467406,Juno,96,"['Comedy, Drama']",7.4,489059,143495265,2007
tt0425112,Hot Fuzz,121,"['Action, Comedy, Mystery']",7.8,460327,23637265,2007
tt0443706,Zodiac,157,"['Crime, Drama, Mystery']",7.7,458611,33080084,2007
tt0765429,American Gangster,157,"['Biography, Crime, Drama']",7.8,389122,130164645,2007
tt0337978,Live Free or Die Hard,128,"['Action, Thriller']",7.1,387246,134529403,2007
tt0478311,Knocked Up,129,"['Comedy, Romance']",6.9,349028,148734225,2007
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,116,"['Drama, Horror, Musical']",7.3,342333,52898073,2007
tt0496806,Ocean's Thirteen,122,"['Action, Crime, Thriller']",6.9,319200,117154724,2007
tt0822854,Shooter,124,"['Action, Drama, Thriller']",7.2,308717,47003582,2007
tt0462538,The Simpsons Movie,87,"['Animation, Adventure, Comedy']",7.3,307559,183135014,2007
tt0381849,3:10 to Yuma,122,"['Action, Crime, Drama']",7.7,287108,53606916,2007
tt0884328,The Mist,126,"['Horror, Sci-Fi, Thriller']",7.1,279618,25593755,2007
tt0413267,Shrek the Third,93,"['Animation, Adventure, Comedy']",6.1,278356,320706665,2007
tt1028528,Death Proof,127,"['Action, Adventure, Thriller']",7.0,266934,,2007
tt0463854,28 Weeks Later,100,"['Action, Horror, Sci-Fi']",7.0,257475,28638916,2007
tt0450385,1408,104,"['Fantasy, Horror, Mystery']",6.8,254334,71985628,2007
tt0486655,Stardust,127,"['Adventure, Family, Fantasy']",7.6,253205,38634938,2007
tt0486576,Fantastic Four: Rise of the Silver Surfer,92,"['Action, Adventure, Fantasy']",5.6,249684,131921738,2007
tt0783233,Atonement,123,"['Drama, Mystery, Romance']",7.8,248957,50927067,2007
tt0452623,Gone Baby Gone,114,"['Crime, Drama, Mystery']",7.6,248536,20300218,2007
tt0448134,Sunshine,107,"['Sci-Fi, Thriller']",7.2,232017,3675753,2007
tt0825232,The Bucket List,97,"['Adventure, Comedy, Drama']",7.4,229312,93466502,2007
tt0765443,Eastern Promises,100,"['Action, Crime, Drama']",7.6,226400,17114882,2007
tt0259324,Ghost Rider,110,"['Action, Fantasy, Thriller']",5.2,222315,115802596,2007
tt1179904,Paranormal Activity,86,"['Horror, Mystery']",6.3,219805,107918810,2007
tt0486822,Disturbia,105,"['Crime, Drama, Mystery']",6.8,219696,80209692,2007
tt0465234,National Treasure: Book of Secrets,124,"['Action, Adventure, Mystery']",6.5,217433,219964115,2007
tt0431308,P.S. I Love You,126,"['Comedy, Drama, Romance']",7.0,199346,53695808,2007
tt1077258,Planet Terror,105,"['Action, Adventure, Comedy']",7.1,199220,,2007
tt0481369,The Number 23,98,"['Crime, Mystery, Thriller']",6.4,192541,35193167,2007
tt0488120,Fracture,113,"['Crime, Drama, Thriller']",7.2,186043,39015018,2007
tt0432021,Resident Evil: Extinction,94,"['Action, Horror, Sci-Fi']",6.3,182570,50648679,2007
tt0838221,The Darjeeling Limited,91,"['Adventure, Comedy, Drama']",7.2,179132,11902715,2007
tt0385752,The Golden Compass,113,"['Adventure, Family, Fantasy']",6.1,178338,70107728,2007
tt0462322,Grindhouse,191,"['Action, Horror, Thriller']",7.5,177424,25031037,2007
tt0461770,Enchanted,107,"['Animation, Comedy, Family']",7.0,175741,127807262,2007
tt0756683,The Man from Earth,87,"['Drama, Fantasy, Sci-Fi']",7.9,172920,,2007
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,160,"['Biography, Crime, Drama']",7.5,168029,3904982,2007
tt0389722,30 Days of Night,113,"['Action, Horror, Thriller']",6.6,164222,39568996,2007
tt0442933,Beowulf,115,"['Animation, Action, Adventure']",6.2,160996,82161969,2007
tt0465494,Hitman,100,"['Action, Crime, Thriller']",6.3,160182,39687694,2007
tt0445934,Blades of Glory,93,"['Comedy, Sport']",6.3,157158,118594548,2007
tt0465538,Michael Clayton,119,"['Crime, Drama, Mystery']",7.2,155686,49033882,2007
tt0293564,Rush Hour 3,91,"['Action, Comedy, Crime']",6.2,152361,140125968,2007
tt0435705,Next,96,"['Action, Sci-Fi, Thriller']",6.2,147706,18211013,2007
tt0465602,Shoot 'Em Up,86,"['Action, Thriller']",6.7,143791,12807139,2007
tt0780571,Mr. Brooks,120,"['Crime, Drama, Thriller']",7.3,142798,28476219,2007
tt0398808,Bridge to Terabithia,96,"['Drama, Family, Fantasy']",7.1,142232,82272442,2007
tt0389790,Bee Movie,91,"['Animation, Adventure, Comedy']",6.1,140982,126631277,2007
tt0762107,I Now Pronounce You Chuck &amp; Larry,115,"['Comedy, Romance']",5.9,140534,120059556,2007
tt0890870,Saw IV,93,"['Action, Adventure, Crime']",5.9,139468,63300095,2007
tt0413099,Evan Almighty,96,"['Comedy, Family, Fantasy']",5.4,138482,100462298,2007
tt0805564,Lars and the Real Girl,106,"['Comedy, Drama, Romance']",7.3,137532,5972884,2007
tt0427327,Hairspray,117,"['Comedy, Drama, Musical']",6.6,119141,118871849,2007
tt0431197,The Kingdom,110,"['Action, Drama, Thriller']",7.0,117228,47536778,2007
tt0758730,Aliens vs. Predator: Requiem,94,"['Action, Adventure, Fantasy']",4.7,115474,41797066,2007
tt0453451,Mr. Bean's Holiday,90,"['Comedy, Family']",6.4,115000,33302167,2007
tt0486946,Wild Hogs,100,"['Action, Adventure, Comedy']",5.8,113752,168273550,2007
tt0907657,Once,86,"['Drama, Music, Romance']",7.8,110141,9439923,2007
tt0472062,Charlie Wilson's War,102,"['Biography, Comedy, Drama']",7.0,109681,66661095,2007
tt0795368,Death at a Funeral,90,['Comedy'],7.4,109083,8579684,2007
tt0373883,Halloween,109,['Horror'],6.1,108837,58272029,2007
tt0445922,Across the Universe,133,"['Drama, Fantasy, History']",7.3,105726,24343673,2007
tt0367959,Hannibal Rising,121,"['Adventure, Crime, Drama']",6.2,103371,27670986,2007
tt0426931,August Rush,114,"['Drama, Music']",7.5,103049,31655091,2007
tt0799949,Epic Movie,86,"['Adventure, Comedy, Fantasy']",2.4,101482,39739367,2007
tt0861739,Elite Squad,115,"['Action, Crime, Drama']",8.1,97594,8060,2007
tt0480242,Dan in Real Life,98,"['Comedy, Drama, Romance']",6.7,97376,47642963,2007
tt0758766,Music and Lyrics,104,"['Comedy, Music, Romance']",6.5,96739,50572589,2007
tt0292963,Before the Devil Knows You're Dead,117,"['Crime, Drama, Thriller']",7.3,96201,7083025,2007
tt0452702,Vacancy,85,"['Horror, Thriller']",6.2,93932,19363565,2007
tt0490204,Reign Over Me,124,['Drama'],7.4,92801,19661987,2007
tt0808279,Funny Games,111,"['Crime, Drama, Horror']",6.6,90131,1294640,2007
tt0808417,Persepolis,96,"['Animation, Biography, Drama']",8.0,88074,4445756,2007
tt0396555,Meet the Robinsons,95,"['Animation, Adventure, Comedy']",6.8,86730,97822171,2007
tt0408839,The Heartbreak Kid,116,"['Comedy, Romance']",5.8,85900,36787257,2007
tt0452625,Good Luck Chuck,96,"['Comedy, Romance']",5.6,85396,34925283,2007
tt0455760,Dead Silence,89,"['Horror, Mystery, Thriller']",6.2,85215,16809076,2007
tt0498353,Hostel: Part II,94,"['Horror, Thriller']",5.5,85048,17609452,2007
tt0499556,War,103,"['Action, Crime, Thriller']",6.2,85012,22486409,2007
tt0498399,We Own the Night,117,"['Action, Crime, Drama']",6.8,84419,28563179,2007
tt0450188,La Vie En Rose,140,"['Biography, Drama, Music']",7.6,82302,10301706,2007
tt0862856,Trick 'r Treat,82,"['Comedy, Horror']",6.8,80734,,2007
tt0419887,The Kite Runner,128,['Drama'],7.6,77093,15800078,2007
tt0787475,Hot Rod,88,"['Comedy, Sport']",6.7,76714,13920741,2007
tt0952640,Alvin and the Chipmunks,92,"['Animation, Adventure, Comedy']",5.2,76164,217326974,2007
tt0427392,The Invasion,99,"['Sci-Fi, Thriller']",5.9,74386,15071514,2007
tt0411061,88 Minutes,108,"['Crime, Drama, Mystery']",5.9,73903,16930884,2007
tt0477071,Premonition,96,"['Drama, Fantasy, Mystery']",5.9,72273,47852604,2007
tt0211933,Awake,84,"['Crime, Drama, Mystery']",6.5,72264,14377198,2007
tt0481141,No Reservations,104,"['Comedy, Drama, Romance']",6.3,70461,43107979,2007
tt0463998,Freedom Writers,123,"['Biography, Crime, Drama']",7.5,69394,36605602,2007
tt0804461,Death Sentence,105,"['Action, Crime, Drama']",6.8,68709,9534258,2007
tt0478134,In the Valley of Elah,121,"['Crime, Drama, Mystery']",7.1,68628,6777741,2007
tt0423294,Surf's Up,85,"['Animation, Comedy, Family']",6.7,68421,58867694,2007
tt0477051,Norbit,102,"['Comedy, Romance']",4.1,68117,95673607,2007
tt0414055,Elizabeth: The Golden Age,114,"['Biography, Drama, History']",6.8,67104,16285240,2007
tt0841046,Walk Hard: The Dewey Cox Story,96,"['Comedy, Drama, Music']",6.8,67066,18317151,2007
tt0425413,"Run, Fat Boy, Run",100,"['Comedy, Romance, Sport']",6.6,65393,5998971,2007
tt0423977,Charlie Bartlett,97,"['Comedy, Drama, Romance']",7.0,62683,3950294,2007
tt0421082,Control,122,"['Biography, Drama, Music']",7.7,61291,871577,2007
tt0453556,TMNT,103,"['Animation, Action, Adventure']",6.2,61076,54149098,2007
